Creator,Ponzi_Addresses_Count,Ponzi_Addresses,Non_Ponzi_Addresses_Count,Non_Ponzi_Addresses
0xaa0e37c6f65a14f964390a8a25d1270cdef008f3,0,,2,"0xa6768ab9252e71ca6bbada32b21b91a1cb703c63, 0xb7d25b738cc48a0b721b5a3f2fdce9ccbb121e1f"
0x8ad12aec72d77c9f5daf56dcb34ee20f4a421c35,0,,3,"0xcc70b973a47dc7305b6d1145f32c58bbb0587f6f, 0x97ba3d8ce6397ce7aea59a39e01ccd859c753387, 0x574b36bced443338875d171cc377e691f7d4f887"
0x004dfb603a74a877272250cc2f0cf4d06f71ba5f,0,,2,"0xf50f781ab39bb29b75ebe3fe765c71c8a9defa70, 0xc3a684140448995f6abeb361c56110207da04d57"
0xcee243ba65f4c14057d119c50506658e2f5377bb,0,,2,"0x88b36b3ce66e0855e9862fbe418675f30729d706, 0xe973dbf1e8c665fbc711ac5dbfdefefc1f70e2a0"
0x12e56aba275d0718cf49a2a8e68137fba6688db8,0,,2,"0x5e70d48f207c52b981e476cb70bc39ad6570c2e1, 0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2"
0xec8651035ec4a73d0d2799a11c53ef419994f6a9,0,,2,"0xdb202cbb420c9a72232d8a18e9574cd2965c87bf, 0xa6ba0aa61ccd254fd92d548dfe87d06533649c12"
0x07486ae6bfd5b5137ff94fb4666694ad268d4f45,0,,3,"0xcb58a0bddb9c972d1020d3f9e94c3401960a12d8, 0x7f5a7a6a25e06ddc94901cf596f9234f7d190bed, 0x48f50b053db051c46149d5235fffec9a5102f7b5"
0x04990e7fcdcedbe67dff95e28772039e13bcf86a,0,,3,"0xdffc8d5468d926e1558b2ad21065ded12920f62a, 0xb1669b31f05bf758b8f6e790e4a7dd3a09eed06d, 0xea17a56c6a8a66c22f4fb753c5263d9d6399d860"
0x5b3256965e7c3cf26e11fcaf296dfc8807c01073,0,,2,"0xfe32125731d36b91569df1ac14343890b5d068ee, 0x1f52b87c3503e537853e160adbf7e330ea0be7c4"
0x51e34b6b88f8d5934ee354b0aca0fda33a2b75f9,0,,6,"0x03ad838d4d962fa6b187dc10e8513e595a32f889, 0x880e31e1744bf5b2efd832585eec6e1d6752208c, 0x66b3ead8ba9392dae72c0e6128427aa3d162d421, 0x88e2cc7cec1ac2f0d004e85179cad944c3853aec, 0x8fdebcf5c93dc128de40fefee00f581fd80a1e92, 0xfcbf397ee8217f7a3dd3c81e2c03f621590f9c28"
0x31e9fa16f3dedbf570bdd80110f08b08f55d6b70,0,,7,"0x1c5d0d571f6fccfef54d5275c5660f8a6d0971c0, 0xaa0e1bc5163293c2e335977d9478d741f3a4e372, 0x742b41ebc3cf0c5576ad29960a92c7b25b3052e8, 0xb33e35c8e3b46a747a5fd5ea78d901aabe3f4f96, 0x25c08bb7aa204d221288d9739899f4edf96f5fba, 0xc58575d957ac5cd69267049eee86be8807ff4343, 0xacaf29c12c91268a0d87c2a35d8e6063ffb939b5"
0xfb52ee0a1c86d4eb7c94815e3d85e424352e5cde,0,,2,"0x8d3b41db8265f3f96ffc68d261a332a6b11ef06c, 0xacbfb851d69ef8eca1453d82f38b590268ca46b1"
0x647a028a01f950dfcf013bc791221f3560dfe75b,0,,2,"0xbc3a2d9d5cf09013fb6ed85d97b180eaf76000bd, 0x23f890c412f3f06784a30ba40ed4832a0fca55f0"
0xc6e6238b9a3facad545e93e82bf4b75cafc56fb6,0,,2,"0x07f2a3ac67517b1d2b777d7f61d943c4b9d359d0, 0xa7f598984f6a77da416efaaf6ff18f5f7b9eeab2"
0x9740cd40296744a0ae2afd115933a791da4c2ad8,0,,2,"0x2ca26c9424548569f5ba7f7e73db142bc6ee9b1d, 0x34d1857175eb5693bbee49c214e2cd44b2f3058c"
0x51711c07ef3c7020a06a8a36504c3c3f453d8fbd,0,,2,"0xd244ff971a90e3d44593e0dfce3c67a8df0a1eb9, 0xadf9cde5c929aca0d94a3c90ee31b2a10ba2d35e"
0x7b55ca87ee62a333a362cd25ccdb94ae918ee98e,0,,2,"0x5fbae92b356f59857ef4afc1d0ba7989a39bb429, 0xace518c4cb2b823c2ab2b12c709e71e11cfb8896"
0xb5ff6c5635100f83e6de35fa44db3d1628790b52,0,,5,"0xfe226e151f80e1c1fab1a39459da012fe9972d67, 0x4b7e44d38fd835fd6f7aacc2dd9d872a31d28c52, 0xe29b464f081f615a7fa065d318302e748cf62405, 0x0dd1093721997be0421f49597820df3bfd1dc755, 0x357c9eb04d187b2afc78fac2071fc4de488df5f4"
0x461c4a2be64bfd7ed89dcc8b679e0fc630d61449,0,,2,"0x2d3691fe85d6400957a3356e0afdc17ea6d1de09, 0x7c21d723af0f4594d4f8821aa16bc27c8ea6cec7"
0xa6e25891e6714f303c94e39c86dc3372bc482c5b,0,,3,"0xb81aa5339756c630491a6f06e086ac91667d3bc4, 0x070ab8286ccb4ff37c1945a0f17fa69347453169, 0x3cfdef8abfb4cc4c8485fb580658aac352e05874"
0xccfa942a8f1199d09f6f6cea426e9f76fea57db3,0,,2,"0x6b87e4542044b1a17c44d0103ee9365e010dad36, 0x2c30840965f8fb2dc42bf4d6d530661d9f0e73c3"
0x004e6f03648b0b0f529511697b0f36a463a24836,0,,2,"0x4a479d44678c68ee7f193610b53dec6cc514d643, 0x997e3adb550a85895f5becf54a2751e6df24edc8"
0x00fefc2be1c16428943a7cf726cc48a1e3ed7f42,0,,4,"0xd9cd28fea91845ef3045f00c5fd8acc1fb483494, 0x9c8c709c882f02c07ad998d4b87ecd3e0bc8c3f9, 0x2184a4b834d343ef0fb0a8a5039ce8b697004ac4, 0x0d4db376a02060c2d27ccfebaac47b50326d51e0"
0x55058589df72f96531ad9c125c8e73f7ce90fc92,0,,4,"0x20b59478e5e4b1a1051fe20d1a639a0e7beb36a2, 0x4a4f15e5372e2bf4a21ea88f5b264dd1914b730f, 0x0b7c88344be0fbd1eb765d33c89f234ca1b87063, 0x8a1a9477a710d470575b1da335e524b27e8091ab"
0xb674fda0ae220a1a1b8cdedc304c4fca8680163c,0,,2,"0x4b3a32dd76ec46a91474d5c08c3904f7cde6d7d5, 0x9c6a4e63f449edc45bd9962225a6e3470d060c7b"
0xc0ad7a39f7ef0f96f18f546e1bbcb1cb7104f863,0,,2,"0x1829aa045e21e0d59580024a951db48096e01782, 0x8b316d06fed5626f051753ae2c2ef80c3c9435f4"
0x9e6361d691a41e9585208df75325cc4184c00a8b,0,,2,"0xa6407855d9742a47386aad09f688856981d21e5b, 0xb5572c64f2dd352e68d7c708473838f1ac218d90"
0xfaf3b63b284db7a9c2ae0e432b1d336d0d778bc3,0,,2,"0x13bb437ceb28d37cf1a1f711112d9b111f0a11cb, 0x2212efd06e557aea1bbbbcabe5ebb747194a9523"
0xcc725aa9942f28d4257c2221f4b8d23d757809a6,0,,2,"0x6dfd861fb01a99197fbeb01609c2c362f349b525, 0x405b7b46c731268dc816c8b14818cf2158084dbb"
0x9fb9ba914fe4e0b7a7d31ca59f7f1b53d7f5ca0e,0,,2,"0x4f800a45631f2c74ef2d37201adf417b3b90ad3c, 0x4c2e198cf5ee4ca4d6e9e0c1b2b954f9101c7fc1"
0x44d61821a42c175894707bebb46b81535eb68dd0,0,,2,"0xd43827507f05bdd679d433cf04ac26922b434c1d, 0xd103af791780a16ff05ea889860898ed38daed41"
0x71c66113c21d92c85df67c16e1da84de6e75eec9,0,,2,"0xa37302dd56c5b51f886c062c97cc3f6ca50226a8, 0x9289582fe88c9665c49cb8cf806a03a34bacf821"
0x047f606fd5b2baa5f5c6c4ab8958e45cb6b054b7,0,,3,"0x3e4f5dd1be2db446f4ddbdb1e4b2be0e58bbb408, 0x0dea9b8e6bf08d6859e29256942916f0cfb884fb, 0x7460266268341a4c366a034dbd28bf54b9e3b043"
0xd5bd60c0d635109a48997e682faf1b62db67da84,0,,2,"0x63f134b1cb7f8f39ce3d8e508be443bd40323125, 0x9a31c2c7b5f0f5a41ad923fd0bea73ece3361575"
0x5de44b8dcdffb134f1094a50ffe8e77abe63abc1,1,0x5a36e5a750d0ba0b3b2c7d6c83c1bc0f90fbed0a,4,"0xbaea1d11eb75760d46d4ebf842d6e14e07f8871a, 0x21696b4a054b72d7d115afc9e8ca4c75671b4496, 0x407693274a3af11e085a4ff0e120d9600288b291, 0x17e63292c5e70c5968f7e908e65d742d7abbcfdd"
0xef42c2f3c2c76de14287d82dbb68cbc0b0e42127,0,,6,"0xbe1b06a4268f7b523b0e7b986d91f2d4a2572b52, 0x737242fc5d432fc40f59bb1aa049436b6183f4f6, 0x5d315fb1c83e2cc81b76aadd6fcf3a06966d3376, 0x00d18a886e30234f8aa9b6d3a349b3bc981deda0, 0x31305680244131824224819256fb9cc851684b98, 0xd40775e917492a9f8afd740d52770d27682be02d"
0xed5a90efa30637606ddaf4f4b3d42bb49d79bd4e,0,,2,"0xaa9cd621b5c47b62d7522c8c76241c8ec6fa75fa, 0x215b4a7cd7f4ad4594867bbcc91cac08c83ab507"
0xccd807dd0f59bd6726ea8cf8c4f84d0c1e55b795,0,,2,"0xfcc36b6fde12f6726040ced05f04c256f9456327, 0x918becb3a725caaa5f8e277bb0b914d271331e99"
0x45b8935761ee9205503f151b0d7a0cd7db71c6c0,0,,3,"0xd975caab131d730d174ac445dfedf8fc3127dabc, 0x55ba7b1cbc19570ab45f2d1f705543a1e417b95a, 0xbaaffc2f4074863bf0ced1dc61e5410fad075cec"
0xcf012f2025da02b6bc2bf0b4076176512bdcd511,0,,2,"0x4d200a0a7066af311baba7a647b1cce54ae2f9a5, 0x4876bca6feab4243e4370bddc92f5a8364de9df9"
0xb827eb2b2eff57aa8928132b3e6890e2ee36a270,0,,3,"0x6c4fe5b5b3f8a60fd5d036940afef65c73e4d2ae, 0x5624a41b818e4e7da13dd164f848ede66b197647, 0x08ae1da2daba9555061771e27aa6cc83a38f929c"
0x440c76383ec9ca686c184f48f1a7ce2389015002,0,,2,"0x2510b926ec1b0bf127beb53b091294da0fe1a3a1, 0x9bf82c025f57f4a94e567204c811e0d5db6350a2"
0xa0b85a31a53b024240c89a1cf65bcc48bb34deda,0,,3,"0x97044d715aa99bd34a36ce25aceabc0ffb357979, 0x7371b37a352903bc62cf8a26e8509fd5a3bab98d, 0x44e9ea4b8ba286b5fe591fb23d106269378f116e"
0x00d42eb4e361766ec17deb359426222650d782b4,0,,2,"0x7192a9565540bed72400a18fa77228f442b114fc, 0xff0ab053b98e57e9cdfa2e6be2c3aec69ae91533"
0x00c2f554d08377f014c28affcbfd58d2167c5ff8,0,,5,"0x03dc9b46243703fa1c1f95c2693212635f742204, 0x0d7a422dbda65fe5b075fe3132201f161f5fb159, 0x35a9f962096a1c5e960c8dc69872fc84893ac6f8, 0xa674f3cf4b74dd13536c3a75cc2cb6ec64adf56a, 0x2fce8f99787677b89c0986b17b25ccf8bd9fffd1"
0x0d7effefdb084dfeb1621348c8c70cc4e871eba4,0,,4,"0x91ae7d824e3e5e97c9ed5a325b90151415c54da2, 0x2197fc067b3231ae94472648ae8fb1d603ef6579, 0xaf7d69fc8a14eb37ae07ddef4b209d157cbe4738, 0x8ed6ae0903c66484bcafd7528d284b324207f620"
0x7980168fb287fea847713939d71526c60085366f,0,,2,"0x126f7fc5e32905734c639d1708fdfe4b2c4e704b, 0xa54a1b3a6203cef877b759b64c6d205421e9f86c"
0xbfaf1b07177370ce8b715c807a1086c5bda1a1d6,0,,2,"0xfe22fcf2b6a4165d28811f26ca8abe1d10c9a5a8, 0xcac22085b233b435f696fa8741dca5b3368065da"
0xdc530ffc60615bcd00f3f461c50d550839c1c3f1,0,,3,"0x07c832778f2b54ff373b0a59d848b3fbc4939f34, 0x58890fab4ef98270b0b59eb8a4d858e7750e8bcf, 0xe0720afa026df6db9fe9c8c63ebd119e0bb7d3ba"
0x00a0a886d73ce0f830692531f05e95a7e9c4d38a,0,,3,"0x111501403818f9e1c59fa25bbdcebc900d246f02, 0x16430b21aa4ed2127ea6b96a6cd53375cd1a0924, 0xe2a0cf522c405e9c313a947397ea19ce017ec94e"
0x0975eb8faeb3ed07e9fa34be3783a52664fecbe0,0,,2,"0x7afd1f4a9f1ce7adbe194381d275455cc47c32e8, 0xf85f4bb59c5fe860485d9260aef64ed5d2a12fef"
0xa8bd97a3679e42a0323432f287902d3dc655762e,0,,2,"0xc8110527a0b803c0ba15456861d720864915b6ed, 0xd3bb6ffb59d082f701bcdb5dc43a1753fc6b43da"
0x2ce8525bfb35fd3959fbe0e37b77fd5d69db45ae,0,,2,"0xe34443095f78099675b165f07559e9b48450c77e, 0xccb3a8d6d5f78c3fec21088db01964706e9ebe6e"
0x5d6304e272b2c343bc789771eb27859349a9ba48,0,,2,"0x1a3b341d22c3bc84304c86ed3d6e6a53a6eea2b8, 0x416993d2384d9b82687f34f7fea29f6fb2c6c56d"
0x0b0fa7dddc789ce6c066750b6a81ba346922855d,0,,2,"0x188ff41cc7960dd51b3aa802fcb17ba17c41276d, 0x13ce614e9d7ce609dedba1b42ba2163426ba5ace"
0x20d3925a73ddcac4a4d72ae2a176fd0a349dd93a,0,,2,"0x5fa9bfb614bfcdce2c1138062a559fe8b3a7ead5, 0x2aea8071b771818e0004d0e5c93fadd9d7f5d31d"
0x7b14ae54c4d93403fa0777d031f1651a8a58e51f,0,,3,"0x0bbca72ed61d12dfbf4e6d534a45474a0b1e51f9, 0x926e6e18c420861dbf32ccbee0686577a26dd00f, 0x7abf8a69cba9dbf808b5984624eb55a528ea44f2"
0xb7bd5cd91aaba1d521d208854c236818d1c71c88,1,0xc25c2f11643e2d2fa60498820e30af30b68e6137,1,0xc25c2f11643e2d2fa60498820e30af30b68e6137
0x5c7356b3a362fb410d3b18c447af8577f0b9a7cb,0,,2,"0x90e56ba8b857101e85de23845d9954f49ed68077, 0x62191e09fa1f0ebcad7e10dab011c2393d7315aa"
0x9afd4f7ad03a03d306b41a4604ea2928cff78fd1,2,"0x28cf9af3aca6aea0b802df31629ce1b7aa243dc2, 0xdda1a955543245213eae5aaaf05b45bc202908ac",0,
0x1312f8f9bf5703c75c37bb339692a468a153eeb4,0,,2,"0x300f91a05679a5ddd2d3a40fb1bc411c0c356bd8, 0x23b8cc7cb0b1fff0130197dc5aac7e1b305a5813"
0x386490cf8b2a43663491bf83eadb9b2e8bd7e4b6,0,,2,"0xf352d33dc7e5828f47f3dbf7e6d30f8d3f9aa60c, 0x42c2ef80c2d5b59f7adc3ed56f53e7ba09c58141"
0x7f4d796aecab6d35daa6ed497583226002ab99a6,0,,2,"0x09fe365076429a478f8b5391de59c362d3ab5004, 0x3d113397839fd5107a16444990dba235994dd3b6"
0x2326601ff0e6ff5b4605f956ad6087161a9d0b5a,0,,2,"0x0f1cd99bea68f0d994064395d2b45315b185882e, 0xb44808b969eb2500223b64053acd1d0cf1cba675"
0xd6b5254b3b9cdeae4d270f9d76fd4e9de7934193,0,,3,"0x8c9f657fe6049f7e5890b3f67f45a2e7a6e0048f, 0xaefe05643b613823dbaf6245afb819fd56fbdd22, 0x37e026a1f260cf67fb21205ece2609773f9aeffc"
0x6f66ae41c3294bc91f429f672261bf19cb0ad19c,2,"0xd4972f69d1b827758baec9ac9e0604341d3370f8, 0x4344595470de5fdeffd02cfe2fc73a307c654cef",1,0x4344595470de5fdeffd02cfe2fc73a307c654cef
0x03df91c545afb6c5b0c54edc476217f4eab67c9d,0,,2,"0x18a42c6f86fcb5de404df3ec329ef4e3cbab12b4, 0xe0d9460356ee91d224a0c4ec05afb6fb186c3c0e"
0x0a1f64527adbf775cebdb00937f0fb63d479a11a,0,,2,"0x51da145cd7b6e6bd8b334d6a5e663dee1d8937fa, 0xef7c7254c290df3d167182356255cdfd8d3b400b"
0x264aef2f7b347d6b26440bbaf62e746923369159,1,0xbbf6aa33342c668a73c3cb3c6e4b60ca34241761,5,"0xbf5eb45cb01824af3b47c656c1c8d1df630916e4, 0xa52d89b535b68e955a516a49c5fa3f6f501ead6e, 0x6560c60f55c165e6f819b3a52c13f9f1aa22b502, 0xb9b418d2ad83e9060ad6fde3b4bf4a9a26d1b5de, 0x9735c9b9ed14f3f6cab74c267a720bfd2715eb2b"
0xedf36a7c112fd806b39e2852dbc49b9f51b1ed27,0,,2,"0x3c7767011c443efef2187cf1f2a4c02062da3998, 0xc23f76aea00b775aadc8504ccb22468f4fd2261a"
0x0659836869772cf479cfcedb659ce6099560b1e5,0,,2,"0x621ad3562f5141c4a0e7cad958b8b524d356332b, 0x752c4e4e90846c5673c3791b9809f71b7d4a638a"
0x09aa5f4888b4716ddf068c6105bf42dfaac1ced4,0,,4,"0x3b420901882ec5efafbbc976e1004571da223f37, 0x5f62b254de3f177263e7e8ea6a613a62fd749067, 0x20a2a8a6b99692616d29c3a10930b39843c3f48c, 0x1c6b9c4e066905b5d31f3afc4ab74cb254bb0232"
0x43b141f00121f8caece6068445aacd4a505d7160,0,,2,"0x821cc0b6817ea2b23c87b591d72328a821edf694, 0xc29da757ed787d535958ff98c8e41eded06c1e9e"
0x60aa543bfe99597110b9c454a75bda214c700c44,2,"0x765eda6a8dfb0f70e54e096daf7c81156cc7a0dd, 0x52f22a6fcea6f06750e779c8556299b0df248f80",1,0x2992cfef496b9080b303cc4ac6ba114126253ff7
0x945c84b2fdd331ed3e8e7865e830626e6cefab94,1,0x33f00114d5aca3dee03189d4ed9d4f886dad84b0,1,0x33540976411534a8d96c715a4ff7f4392d2e52d1
0xc382c11aacf15903442f895cadff17ba2667708a,0,,2,"0xd8be633339d08eca913d7d8a05806ef37a896ef2, 0x15d0e6cedd8ecc39daa60c63a3a5830eeca7d720"
0x1e1fc48948be993828a1a1e1f7e41d0a7be28930,0,,2,"0x2e3090c13a545d37f3d8c1158040e6b6dc229e58, 0xd836715f1c6a249237feb47fa4d4186591da0f22"
0x6c864fa1a40a72da4768bbd0b98bd7442dcea657,1,0xb34aa41593deabb2b17e7507e3e413c58f6e0c71,1,0x7e97c48497a8d650dc030744b74c81e29816f8e3
0x77856d50941e1b5b29e291b083740e05e800883a,0,,2,"0x33cc43e3264127f839ac7073e1e413fd1468ea35, 0x62caf75a67252f7be236a7335fed1410c7434b7f"
0x9ffc7dc18320ba388852456209ca4a9caef4967b,0,,2,"0xcc3c51568f7897ec3682b3985f209a6e466d1bc4, 0x8d8194537110a4659d4bf0b8df030b0ced50b39e"
0xc6a6b6eed43f120077736e0d6d394156de5fbba1,0,,2,"0x08d109b4be6d131acacddd6fb6fa6f93e7ec72fe, 0x01dd8186b8f38dfa01ea2c044355ea95206a4481"
0x1fc63f9ff73f0efb3b95c970b9f2d2673a04978d,0,,2,"0xb1f2b7220840502aac99a3507b4948b66eaa3c99, 0x8198e349afd0a09efb06b460452ec1beab7a20aa"
0x6b0bc669b280b77544ac16554c3fbfaf7dd48b55,0,,2,"0x1a19c2aec934eb39c92cff0f1ba46efe8f6c56fe, 0xb115a68672286e3b03103aaf352cd0d70ad847dc"
0x343b20f9706ea383832cdce63e5339f6e01c6167,0,,5,"0x4dac1801ffa1534346ce8a1114e9a40ef908d7fd, 0x94eb295ec89d759bf803628d2c58de09d8f67950, 0x4e3b8c663d1a6620730dd68d65966b867d9e2f80, 0x203dad4c2af33c0ff1b60b4579cf956a60a6cb23, 0x2655b32b7735c5543b06bdd4cf48a9cf042d5612"
0x71044ef5d1dab1b1e469e199697887b40fd8905d,0,,3,"0xc258a94789cd6f50bdc76ce51de9e7b3c4ffb125, 0x6546e21a148d6ffffee6bef916949f2efdae36aa, 0x009449c99a2822914d68691d87b0177292fb5a6c"
0x9f43eec1555cf191b15f1788b0c9ff4e43b7f215,0,,2,"0xd023e93e919a1a0ef7d2323edc72a134e6b635a2, 0x21a3fdbc4e9201e85ddd58b7b320ea5aa581fcd6"
0x47169f78750be1e6ec2deb2974458ac4f8751714,0,,2,"0x32680c305b2e753f0c9c8dfa6e36ba36c68e0801, 0x24d530c0e939f665e535f30d3858c1c3283e8d28"
0x4cd5d72ffd950260e47f9e14f45811c5ccdd0283,0,,3,"0x7675de10fe92ec4661438d0b502bcf280898c043, 0x421411d3c9fa36ecbcbd846be352ae93a8e23642, 0x8ab45f8d56b9ecdf69603cec6ab8b863d5b56413"
0x52fd055fd2b9eac89393d5366c3393e2b3d3b24b,0,,2,"0xb8327f32127afe37a544c52b628653e222a93bad, 0xc48dce601d09796b554fda45a1d28488f4aa3731"
0x25801943e7dd666df5218cf5f61154c7e6c79805,0,,2,"0x1c7675d1224e5ff1ffe6eed18b7e8eece5d9e491, 0xd88577ed936819807612c0d4a17ade05adcdf1d3"
0xcec078a368c8594269200657f5aeb82e42b7e72d,0,,3,"0xcbb447cc78f646af29df035a4ade69ab1eea22d4, 0xdfab9f43f279bd8bd87026b84105c5d1543ae99e, 0x21b7637f29e2476c3d540219d8ab8b85b114c2b1"
0x9360a85d7e9dc4a9a1ff21bc1cb3cdb65c4152dd,0,,2,"0x1088eec81b9aa8edb5937fdfc9aa5556bcd3ebcb, 0xf5a467995fceb971b708ef0dee3220ee3b9b6296"
0x0070eaaa4a0ddf3b57bffbd032d712d26bb0fbf3,6,"0xc908a34165d2720d12ffcfb6b99b47161b1c9946, 0xa9e20fdd18c792f302e273b09aa142984f25ea64, 0x344b603d852143dd9b7d6d95a92df77061486765, 0x2fa0ac498d01632f959d3c18e38f4390b005e200, 0xc83caf102846bcce72c81a1d22d981756efadd31, 0x029d0650c81817afb1810ae10270823318321878",0,
0x7463bfbac2c5c5231d8cef3f0de2430149980439,0,,3,"0x522995f5101739feb07e58054e958d048df5a620, 0x5c6554f85c23773fd991163cfd804ec78591ef0e, 0x2e2e617e4625c6a30a3290dde5b689212ff061e8"
0xc3ed2d481b9d75835ec04174b019a7eaf2faf78a,0,,2,"0xca896d11e43c4927b2041a97eba1505e1ff26f8c, 0x820cbd71d2129783034e0bba0bc36ce15565faf0"
0x5db1c3bf9d068a284a8455ce7649870f6ca12584,4,"0xf39729a98d936199c8260af86018ebf21ed8f846, 0x1ab8c9fc5f3b9ec59216777cc4514ab2a0a96d55, 0x067eaee06cd02a904a4d87f1b5711383fb939264, 0x2282a327a9293895cacbce617b194e6031d6ffa4",2,"0x067eaee06cd02a904a4d87f1b5711383fb939264, 0x2282a327a9293895cacbce617b194e6031d6ffa4"
0xca8315aa826bcdb56facb1c62dbd558e4972e43d,2,"0x3854962ad8861f44fc617171ddb91eb5c3f1782a, 0xa6230691b2b1cff2f9737ccfa3ff95d580e482a0",0,
0xdaa70f2f812719e4779a2904e6a91c57afa1b9f8,2,"0x2309ec057db80fbacfd57cf7e275b096f65d1e75, 0xce3632ecb106ec5f2cbfb49c89a118058737b5a5",0,
0xe585f52b1cf04c4f758a5565f0f0332d2d2a929e,0,,3,"0x4ff0c86f0038dfb8e207eecf492c6547dceab406, 0xf441212f3723330a8a135f94e0549c9b185a6dc7, 0x269e92d0795694d3e2258d3262412b71ed729032"
0xe8621cf5e9ab5da8fba5304f7c9dcf4d477191fc,0,,2,"0x7cb244b63ffa22d192c94d375e096f174e0faad2, 0x5691b364d7ac59713c67de87430e9e24815531a1"
0x82ff243c78cdc6cbc2d1e71766a4480f331456bb,5,"0xea788fc8313c3c84810489cd7724f3251da624a3, 0xc6b5756b2ac3c4c3176ca4b768ae2689ff8b9cee, 0xfc8decea972435b89be675996b6bf825aad06f9d, 0xfdfcfa5dce03a67fde31d674784312bed25f0b90, 0xd0a2750731af7047ea2692d23fed61095cbf9336",1,0xd0a2750731af7047ea2692d23fed61095cbf9336
0x7cf5dffefcdfdff75b626f3f59a5b8301f6fa7e9,2,"0x53d00ed6cbca0b08e4485286bec68aa48aa17cce, 0xa51d1e295fb19bef55c91231d0cf7ebb1603e047",0,
0xc5dfd81676f3a91aefb919e9f170fa54806b9424,2,"0xfa8879b2da0ff9ddcfd6265d9f81e5710847f08f, 0x22981f4f8424fb633973f3e26540df830bd7b4f2",0,
0xd2d48489887d91f2357c4580440b00a0a154b88b,2,"0x1a98c59d5498324fa3ce5ff93c5a3ffb985160b8, 0x5ac108d7b48979f261cf57ed7f9df95f8cb56865",0,
0x9c447c1ad9df54ac6cfdf642cf4c67e440a6f200,3,"0xd2adaf0260581824b2b93f6a51862e33852f1d31, 0x410cac201ffc0e0e4c179d926076d25bf8bc5b92, 0xb8199a71c17d392298e3346d3fd675bfd8e0b661",0,
0x4b0044e50e074a86afaba6eac1872c4ce5af7712,0,,2,"0x15fc70db1ed03b09012459ec48ba5b2cd98cb9bb, 0x804a86d6cb1c301fbc38b5d3233471a63d3cbf3d"
0x66edbe12a9d67eadbdff282d41630885429cd0a6,0,,2,"0x28062b1e341383382a6f6afe1e4c28b287013ab6, 0x420fe2e5f5e308abf9c0b51a37c7b30984b177ae"
0xbcf68dbacbc254f552c9717d49c552f24db0d564,4,"0x83e5203cd3e372c9c926ccec510e612b8bbc739c, 0xda4246bfa88bc6511d4e15106eec6f4edecda37e, 0xd14b307a8a9f5dae852216d7860a6e302a533b2f, 0x485b224c97ad56dc5b145eafdee71a7b5163f735",1,0x83e5203cd3e372c9c926ccec510e612b8bbc739c
0x83e5203cd3e372c9c926ccec510e612b8bbc739c,7,"0x766da880f94c69acb4157e794d7956a29dfa4979, 0xa39d0fd265b8572d58bd22db9ffa8e483cad0dbd, 0xd647aa84f4fd6155a6bbc4e0d7f28a000b86db5c, 0xd20ac5cb462051dc3dea6ac445b794effd649a20, 0xce5d7056cf73c6c710b52661bccfbc725342ab40, 0x31648977b1866b9ace3a426fb1677e536ec1ce8f, 0x56b18c9ae5f960ccb57366f730152f742904948c",5,"0x766da880f94c69acb4157e794d7956a29dfa4979, 0xa39d0fd265b8572d58bd22db9ffa8e483cad0dbd, 0xd647aa84f4fd6155a6bbc4e0d7f28a000b86db5c, 0x31648977b1866b9ace3a426fb1677e536ec1ce8f, 0x56b18c9ae5f960ccb57366f730152f742904948c"
0xfaeeb28890c14f45e68a62e2e29b1b1e8d41c950,9,"0x4a3a469f39360f48a92e829e61757ab39bdf0d8f, 0x47a03f5bf46bbc95cadd4a5311bcead23597d4e8, 0x443013c1557b329d97c2983461a441d33791a31e, 0xd086d846758613f3640b9396e759cdb92f5e7592, 0xe1a1ee035cff3a830bc236ff01cbee0c65ce4c25, 0xfd7107eec2f21f69d75d0d7479a7ff9de477e5c9, 0x2914101a152f4d65177949adb99794dee14f308e, 0x9058b302c785e4b136f13c35ddb3e9a2f9bfe4aa, 0x5037c9fbfccbbb8409157d72cb9579ac3d05661e",0,
0x93cdb0a93fc36f6a53ed21ecf6305ab80d06beca,0,,2,"0xa46aeff63f9b7a2d50f7687927047756df216434, 0xb8e392da7abb836cff06d827531a7e5f1b00bed2"
0xd14b307a8a9f5dae852216d7860a6e302a533b2f,3,"0x6e9186d909297c4c3ae154dbacd3286b63cbfff4, 0xc6c58d71e9ea31d9237f4f794455641d4938bae3, 0xebcd512f57c32c879dd6a09552d2af53349b423b",0,
0x8b275d360a5d435e9dfcf27d610362ee2fdf460c,0,,2,"0x3fc39066ba6e199514ce2ad6abf45b8ab4a83599, 0xcafda83c50843e755cb4315ef0fb30923335a376"
0x0661485249e186b4099db07a4434b07e60db36bc,0,,2,"0x0cf5a500a615adbb12ea08d681b39186c9bde4fb, 0x4d7edd5f94515b0f35b38f6fb2ea975a20823465"
0x2903d1e356c90315c6a81003842dd4a494ccb440,3,"0x8f8738bb17bf9f0251389bcec6fec4a9cb4f49b3, 0xb447aa90c9aab424dba4c08b251d4b37f61a8392, 0x685f1d93d7dae1f9843a478b90b1701e5d7ebbae",1,0x8f8738bb17bf9f0251389bcec6fec4a9cb4f49b3
